SiO2,Al2O3,CaO,MgO,SrO,B2O3,Sb2O3,YoungModulus,Density293K,CTEbelowTg,Tstrain,Tsoft
0.5733426657334266,0.0281971802819718,0.255974402559744,0.1424857514248575,0.0,0.0,0.0,,2.685816513419151,,,
0.5621,0.0276,0.2007999999999999,0.2095,0.0,0.0,0.0,,2.6610650005340575,,,
0.5512448755124488,0.0270972902709729,0.1476852314768523,0.273972602739726,0.0,0.0,0.0,,2.7406066608428956,,,
0.5307999999999999,0.0260999999999999,0.0474,0.3957,0.0,0.0,0.0,,2.7067975175380705,,,
0.5992000000000001,0.0588999999999999,0.2675,0.0744,0.0,0.0,0.0,,2.6855380482673645,,,
0.5869586958695869,0.0576057605760576,0.2096209620962096,0.1458145814581458,0.0,0.0,0.0,,2.628510000705719,,,
0.5751,0.0565,0.1541,0.2143,0.0,0.0,0.0,,2.6235900104045866,,,
0.5637436256374363,0.0553944605539446,0.1006899310068993,0.2801719828017198,0.0,0.0,0.0,,2.616634808589542,,,
0.5529,0.0542999999999999,0.0494,0.3434,0.0,0.0,0.0,,2.6267816605170564,,,
0.6139386061393861,0.0904909509049095,0.2192780721927807,0.0762923707629237,0.0,0.0,0.0,,2.6863600182533265,,,
0.6011,0.0886,0.161,0.1493,0.0,0.0,0.0,,2.6068516760667166,,,
0.5887588758875888,0.0867086708670867,0.1051105110511051,0.2194219421942194,0.0,0.0,0.0,,2.6124260688149743,,,
0.5768423157684232,0.084991500849915,0.0514948505149485,0.2866713328667133,0.0,0.0,0.0,,2.601645146719993,,,
0.6295000000000001,0.1236999999999999,0.1686,0.0782,0.0,0.0,0.0,,2.576118988037109,,,
0.616,0.121,0.11,0.153,0.0,0.0,0.0,,2.57947000169754,,,
0.603060306030603,0.1184118411841184,0.0538053805380538,0.2247224722472247,0.0,0.0,0.0,,2.5826380715531014,,,
0.6459,0.1586,0.1153,0.0802,0.0,0.0,0.0,,2.5614149773120882,,,
0.6315999999999999,0.1551,0.0564,0.1568999999999999,0.0,0.0,0.0,,2.549715976715088,,,
0.6361636163616362,0.0288028802880288,0.2621262126212621,0.0729072907290729,0.0,0.0,0.0,,2.6384983446200687,,,
0.611,0.0277,0.1510999999999999,0.2102,0.0,0.0,0.0,,2.604548568555287,,,
0.6251374862513749,0.0566943305669433,0.1030896910308969,0.2150784921507849,0.0,0.0,0.0,,2.552818561622075,,,
0.6128,0.0556,0.0504999999999999,0.2811,0.0,0.0,0.0,,2.535223798144431,,,
