SiO2,Al2O3,CaO,MgO,SrO,B2O3,Sb2O3,YoungModulus,Density293K,CTEbelowTg,Tstrain,Tsoft
0.41744174417441743,0.18191819181918192,0.2759275927592759,0.1247124712471247,0.0,0.0,0.0,,,,,
0.42764276427642767,0.17231723172317234,0.32973297329732976,0.07030703070307032,0.0,0.0,0.0,,,,,
0.4058,0.16920000000000002,0.3703,0.0547,0.0,0.0,0.0,,,,,
0.3942,0.1718,0.3638,0.0702,0.0,0.0,0.0,,,,,
0.39173917391739177,0.1704170417041704,0.37543754375437544,0.062406240624062415,0.0,0.0,0.0,,,,,
0.4036,0.1664,0.391,0.039,0.0,0.0,0.0,,,,,
0.39200000000000007,0.169,0.3844,0.05460000000000001,0.0,0.0,0.0,,,,,
0.3835,0.1703,0.384,0.0622,0.0,0.0,0.0,,,,,
0.3953,0.1663,0.3994,0.039,0.0,0.0,0.0,,,,,
0.38670000000000004,0.16760000000000003,0.39890000000000003,0.046799999999999994,0.0,0.0,0.0,,,,,
0.39549999999999996,0.1649,0.40840000000000004,0.031200000000000002,0.0,0.0,0.0,,,,,
0.335,0.057699999999999994,0.09029999999999999,0.517,0.0,0.0,0.0,,,,,
0.32520000000000004,0.052000000000000005,0.08039999999999999,0.5424,0.0,0.0,0.0,,,,,
0.41904190419041903,0.1104110411041104,0.17771777177717774,0.29282928292829286,0.0,0.0,0.0,,,,,
0.46649999999999997,0.1474,0.23129999999999998,0.1548,0.0,0.0,0.0,,,,,
0.4604,0.1531,0.2305,0.156,0.0,0.0,0.0,,,,,
0.46484648464846484,0.16071607160716073,0.23812381238123811,0.13631363136313632,0.0,0.0,0.0,,,,,
0.4423,0.16590000000000002,0.22600000000000003,0.1658,0.0,0.0,0.0,,,,,
0.47240000000000004,0.1419,0.23199999999999998,0.1537,0.0,0.0,0.0,,,,,
0.495,0.1586,0.2652,0.0812,0.0,0.0,0.0,,,,,
0.4813,0.1543,0.2579,0.1065,0.0,0.0,0.0,,,,,
0.4654,0.1536,0.2494,0.1316,0.0,0.0,0.0,,,,,
0.45264526452645265,0.1495149514951495,0.24252425242524253,0.1553155315531553,0.0,0.0,0.0,,,,,
0.44724472447244723,0.15631563156315634,0.23952395239523952,0.1569156915691569,0.0,0.0,0.0,,,,,
0.4243,0.18469999999999998,0.2273,0.1637,0.0,0.0,0.0,,,,,
0.3256,0.050199999999999995,0.09140000000000001,0.5328,0.0,0.0,0.0,,,,,
0.31173117311731174,0.0496049604960496,0.0902090209020902,0.5484548454845485,0.0,0.0,0.0,,,,,
0.3257,0.0528,0.096,0.5255,0.0,0.0,0.0,,,,,
0.3234,0.054000000000000006,0.0981,0.5245000000000001,0.0,0.0,0.0,,,,,
0.3812,0.08220000000000001,0.1494,0.3872,0.0,0.0,0.0,,,,,
0.4592,0.12689999999999999,0.23079999999999998,0.18309999999999998,0.0,0.0,0.0,,,,,
0.5754424557544245,0.09249075092490752,0.17938206179382066,0.062393760623937616,0.0,0.09029097090290972,0.0,,,,,
0.5560112022404481,0.08931786357271454,0.08661732346469293,0.18083616723344667,0.0,0.08721744348869774,0.0,,,,,
0.5424,0.0533,0.0,0.4043,0.0,0.0,0.0,,,,,
0.4864,0.0521,0.0,0.46149999999999997,0.0,0.0,0.0,,,,,
0.4328,0.051,0.0,0.5162,0.0,0.0,0.0,,,,,
0.5869586958695869,0.0576057605760576,0.20962096209620965,0.14581458145814583,0.0,0.0,0.0,,,,,
0.4857485748574858,0.05720572057205721,0.3122312231223122,0.14481448144814482,0.0,0.0,0.0,,,,,
0.5202,0.0557,0.1013,0.282,0.0,0.0408,0.0,,,,,
0.43115688431156884,0.056494350564943514,0.10268973102689731,0.28567143285671437,0.0,0.12398760123987602,0.0,,,,,
0.3858,0.056799999999999996,0.1033,0.2876,0.0,0.16649999999999998,0.0,,,,,
0.3398,0.0572,0.10400000000000001,0.2895,0.0,0.2095,0.0,,,,,
0.5202,0.0557,0.1013,0.282,0.0,0.0408,0.0,,,,,
0.6251374862513749,0.0566943305669433,0.10308969103089691,0.21507849215078492,0.0,0.0,0.0,,,,,
0.4491449144914491,0.052905290529052906,0.0962096209620962,0.40174017401740175,0.0,0.0,0.0,,,,,
0.5052,0.0541,0.0984,0.3423,0.0,0.0,0.0,,,,,
0.5269473052694731,0.08469153084691532,0.10268973102689731,0.28567143285671437,0.0,0.0,0.0,,,,,
0.5424,0.0533,0.0,0.4043,0.0,0.0,0.0,,,,,
0.612,0.0601,0.32789999999999997,0.0,0.0,0.0,0.0,,,,,
0.4,0.0,0.4,0.2,0.0,0.0,0.0,,,,,
0.38780000000000003,0.0204,0.4081,0.1837,0.0,0.0,0.0,,,,,
0.37506249375062495,0.041695830416958304,0.4166583341665834,0.16658334166583344,0.0,0.0,0.0,,,,,
0.36169999999999997,0.0638,0.4256,0.14889999999999998,0.0,0.0,0.0,,,,,
0.3333,0.11109999999999999,0.4445,0.11109999999999999,0.0,0.0,0.0,,,,,
0.31816818318168183,0.13638636136386362,0.45455454454554545,0.0908909109089091,0.0,0.0,0.0,,,,,
0.3023697630236976,0.16278372162783722,0.4650534946505349,0.06979302069793021,0.0,0.0,0.0,,,,,
0.2683,0.2195,0.4878,0.024399999999999998,0.0,0.0,0.0,,,,,
0.25,0.25,0.5,0.0,0.0,0.0,0.0,,,,,
0.0707,0.2828,0.5758,0.0707,0.0,0.0,0.0,109.0,2.9600000381469727,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
0.5797,0.1464,0.08869999999999999,0.1852,0.0,0.0,0.0,,,4.44000015258789e-06,,
0.5,0.10400000000000001,0.27,0.0,0.0,0.126,0.0,,,5.5e-06,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
0.5550999999999999,0.11960000000000001,0.0,0.32530000000000003,0.0,0.0,0.0,,2.619999885559082,,,
0.4058,0.11410000000000001,0.39299999999999996,0.08710000000000001,0.0,0.0,0.0,,,,,
0.3738,0.1051,0.36210000000000003,0.159,0.0,0.0,0.0,,,,,
0.4746,0.027999999999999997,0.35590000000000005,0.14150000000000001,0.0,0.0,0.0,,,,,
0.5227,0.0253,0.324,0.128,0.0,0.0,0.0,,,,,
0.44935506449355067,0.026297370262973702,0.39006099390060994,0.13428657134286573,0.0,0.0,0.0,,,,,
0.42504250425042506,0.024902490249024904,0.3183318331833183,0.23172317231723175,0.0,0.0,0.0,,,,,
0.446,0.08800000000000001,0.33390000000000003,0.1321,0.0,0.0,0.0,,,,,
0.42950000000000005,0.1202,0.3225,0.1278,0.0,0.0,0.0,,,,,
0.4444444444444444,0.12471247124712473,0.4308430843084308,0.0,0.0,0.0,0.0,,,,,
0.3864386438643865,0.10801080108010802,0.5055505550555055,0.0,0.0,0.0,0.0,,,,,
0.3987601239876013,0.11228877112288772,0.4889511048895111,0.0,0.0,0.0,0.0,,,,,
0.41340000000000005,0.11560000000000001,0.47100000000000003,0.0,0.0,0.0,0.0,,,,,
0.4278572142785721,0.12048795120487951,0.45165483451654836,0.0,0.0,0.0,0.0,,,,,
0.4635536446355365,0.12008799120087991,0.4163583641635837,0.0,0.0,0.0,0.0,,,,,
0.4878,0.1149,0.3973,0.0,0.0,0.0,0.0,,,,,
0.5247999999999999,0.10640000000000001,0.3688,0.0,0.0,0.0,0.0,,,,,
0.42340000000000005,0.1661,0.4105,0.0,0.0,0.0,0.0,,,,,
0.40909999999999996,0.1941,0.3968,0.0,0.0,0.0,0.0,,,,,
0.3951,0.22149999999999997,0.3834,0.0,0.0,0.0,0.0,,,,,
0.3795,0.25079999999999997,0.3697,0.0,0.0,0.0,0.0,,,,,
0.5323,0.1255,0.3422,0.0,0.0,0.0,0.0,,,,,
